id,relative,candidate_speaker_count,graph_stable,screening_bucket,uncertainty_reasons
rec_3e747116f0534a82,session17/Camera-2024-07-09-111741-111806,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity', 'small_cluster']"
rec_2f4fc01d319e2403,session17/Camera-2024-07-09-134253-134210,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_43936af489dcb486,session17/Camera-2024-07-09-142938-142853,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f3e5790d5d1caafa,session17/Camera-2024-07-09-151245-151110,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_0f1459a6f62c360c,session17/Camera-2024-07-10-134814-134720,1,True,1_sustained_voice_candidate,[]
rec_a64983b3d698b6a2,session17/Camera-2024-07-10-142319-142203,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_dc57e9eaae52acc2,session17/Camera-2024-07-10-150927-150804,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6fbf7ae209d91d41,session17/Camera-2024-07-10-154722-154626,1,True,1_sustained_voice_candidate,[]
rec_0b665f96216ca8ab,session17/Camera-2024-07-11-094209-094215,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_39f673e39aff6df8,session17/Camera-2024-07-11-103159-103100,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c3cbfe21a2db34b1,session17/Camera-2024-07-11-111326-111141,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6afce8f9b60b2dac,session17/Camera-2024-07-11-120318-120232,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity', 'small_cluster']"
rec_9c8a190d43d8a5e3,session17/Camera-2024-07-11-134401-134311,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_985b3a277373335a,session17/Camera-2024-07-11-142837-142758,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_03041c38b90a393d,session17/Camera-2024-07-11-154330-154400,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_231170add385f9a7,session17/Camera-2024-07-11-161602-161527,1,True,1_sustained_voice_candidate,[]
rec_40694a3bc34ed3a5,session17/Camera-2024-07-16-134902-134937,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_006b447f8aeba6b1,session17/Camera-2024-07-16-143113-143143,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ae804d70c03db8ab,session17/Camera-2024-07-16-152105-152147,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8f457d24e4412541,session17/Camera-2024-07-16-160716-160749,1,True,1_sustained_voice_candidate,[]
rec_eae175554e92fe78,session17/Camera-2024-07-17-104338-104241,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_ad050749043d6232,session17/Camera-2024-07-17-112836-112807,,False,uncertain,['insufficient_evidence']
rec_03153a23c6fcb4bb,session17/Camera-2024-07-17-121257-121235,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_238511a18d5fc4da,session17/Camera-2024-07-19-143058-143036,2,False,uncertain,"['neighbor_sensitivity', 'partition_sensitivity']"
rec_37dcf2575697dd59,session17/Camera-2024-07-19-151039-150947,2,False,uncertain,['small_cluster']
rec_531ccd5119b3b57c,session17/Camera-2024-07-22-093331-093420,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_d1366d1ab44a3f97,session17/Camera-2024-07-22-103025-103101,,False,uncertain,['insufficient_evidence']
rec_d2f62e1605d1cf0f,session17/Camera-2024-07-22-111042-111140,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ffbc28c585f0d976,session17/Camera-2024-07-22-132508-132549,2,True,2_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2459ac5423c1bcdb,session17/Camera-2024-07-22-135929-140003,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6d42505622a7382e,session17/Camera-2024-07-22-143349-143428,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_8ad03fb750d56169,session17/Camera-2024-07-22-155059-155140,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_67c2b48ca8e98986,session17/Camera-2024-07-24-095443-095420,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_196437fb8b1060e7,session17/Camera-2024-07-24-103011-103000,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_dbd027403be87541,session17/Camera-2024-07-24-110700-110644,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_94bbc570d3b3d411,session17/Camera-2024-07-24-114427-114339,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f96bb3fc922afcd9,session17/Camera-2024-07-25-162817-162715,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b9aed6d11c4048b4,session17/Camera-2024-07-26-103222-103252,1,True,1_sustained_voice_candidate,[]
rec_e94d640044bd6021,session17/Camera-2024-07-26-110838-110914,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_1164c3864a4e02dc,session17/Camera-2024-07-26-120608-120642,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_b30d91e068b2d70b,session17/Camera-2024-07-29-135410-135329,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6c4c5573f513a863,session17/Camera-2024-07-29-143941-143856,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_c41595d9617eb689,session17/Camera-2024-07-29-150955-150932,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_536c71313ffea754,session17/Camera-2024-07-29-160525-160426,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_b4ca11b89535091b,session17/Camera-2024-07-29-163415-163339,1,True,1_sustained_voice_candidate,[]
rec_821ecc3fe955b76a,session17/Camera-2024-07-30-110806-110844,1,True,1_sustained_voice_candidate,[]
rec_db3486211e0aeefc,session17/Camera-2024-07-30-114103-114135,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5d5302f92a705cb9,session17/Camera-2024-07-30-123234-123305,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_426a6bfae0cadad9,session17/Camera-2024-07-30-150921-151000,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c8230429857e60d4,session17/Camera-2024-07-30-154819-154923,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_fc915d7964c5b54e,session17/Camera-2024-07-31-102814-102840,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9aa0e2326a47dd3b,session17/Camera-2024-07-31-110521-110601,1,True,1_sustained_voice_candidate,[]
rec_9d06074cba960f2d,session17/Camera-2024-07-31-114456-114534,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e24b3c848027c580,session17/Camera-2024-07-31-135431-135505,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e2ae2cbf0ebf4bd5,session17/Camera-2024-07-31-152258-152337,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2000a8997fbac8a1,session17/Camera-2024-07-31-172208-172241,1,True,1_sustained_voice_candidate,[]
rec_a485c845696a0522,session17/Camera-2024-08-08-153226-153307,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c1d04f8094861ad2,session17/Camera-2024-10-14-135007-134930,1,False,uncertain,"['neighbor_sensitivity', 'partition_sensitivity']"
rec_20b46ab47ccc24e4,session17/Camera-2024-10-14-143533-143358,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2ad9cae36d33e497,session17/Camera-2024-10-14-151541-151421,1,False,uncertain,"['neighbor_sensitivity', 'partition_sensitivity']"
rec_af97eb20ddd560fb,session17/Camera-2024-10-14-161029-160925,2,True,2_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a31c1f9d06bc5c14,session17/Camera-2024-10-15-094459-094548,1,False,uncertain,"['neighbor_sensitivity', 'partition_sensitivity']"
rec_8a582b488db8c554,session17/Camera-2024-10-15-102854-102945,1,False,uncertain,"['neighbor_sensitivity', 'partition_sensitivity']"
rec_64a39fa6a8214593,session17/Camera-2024-10-15-111253-111325,1,True,1_sustained_voice_candidate,[]
rec_0c2e23a7d40d815b,session17/Camera-2024-10-21-103126-103143,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c3bd3bd04fbc45be,session17/Camera-2024-10-21-112420-112230,1,True,1_sustained_voice_candidate,[]
rec_edc16d4a3bdd7fbf,session17/Camera-2024-10-21-121606-121455,1,True,1_sustained_voice_candidate,[]
rec_d66062aa11c595d2,session17/Camera-2024-10-21-125749-125756,2,False,uncertain,"['neighbor_sensitivity', 'partition_sensitivity']"
rec_76434b357005bca6,session17/Camera-2024-10-22-103728-103815,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0164e9f1ec0a7d1f,session17/Camera-2024-10-22-115558-115626,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_dbb29e95604d1a80,session17/Camera-2024-10-22-123739-123750,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_744c9f7685df318c,session17/Camera-2024-10-22-153434-153503,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c51118ce9a5c90da,session17/Camera-2024-10-22-165256-165322,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_fc42e46d1e2c6daf,session17/Camera-2024-10-22-173423-173423,2,False,uncertain,"['partition_sensitivity', 'small_cluster']"
rec_709d731bf6437c64,session17/Camera-2024-10-23-134159-134313,1,True,1_sustained_voice_candidate,[]
rec_679a40c972e542fe,session17/Camera-2024-10-23-143154-143223,1,True,1_sustained_voice_candidate,[]
rec_8eb18bb9591d0689,session17/Camera-2024-10-23-151539-151613,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_04b6a1dad5ec914f,session17/Camera-2024-10-23-155518-155524,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2f475559d331bc98,session19/Camera-2024-06-21-103121-103102,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_cd7ff4e935f603c9,session19/Camera-2024-06-26-093649-093642,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_50c02cdbf9c4107e,session19/Camera-2024-06-26-105024-105025,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3364ab67388590d6,session19/Camera-2024-06-26-122334-122317,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f0f61d29a28d1fc1,session19/Camera-2024-06-26-151459-151413,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_436600b438aa992e,session19/Camera-2024-06-26-160214-160213,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_1b606907d96466ba,session19/Camera-2024-06-28-103912-104008,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_35aac2f392e59ad2,session19/Camera-2024-06-28-112322-112419,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7a5b42b31ee7d735,session19/Camera-2024-06-28-120152-120208,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6392cd8b9904238a,session19/Camera-2024-06-28-153101-153104,1,True,1_sustained_voice_candidate,[]
rec_3bfbd9e307b75b73,session19/Camera-2024-06-28-160651-160703,1,True,1_sustained_voice_candidate,[]
rec_977bd4f540e30165,session19/Camera-2024-06-28-164549-164628,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity', 'small_cluster']"
rec_e5213218c194254b,session19/Camera-2024-07-04-103805-103835,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_26ac678c8ae1ff50,session19/Camera-2024-07-04-112307-112347,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_1bcc87d9cad49871,session19/Camera-2024-07-04-120006-120008,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_47889f0a7870658c,session19/Camera-2024-07-08-120627-120613,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_86baca4f4d81f754,session19/Camera-2024-07-08-143054-143035,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_cb09805c6f018c86,session19/Camera-2024-07-08-151240-151227,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3bea000d7337bcb9,session19/Camera-2024-07-09-100427-100257,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3672c759d1ab9a6b,session19/Camera-2024-07-09-104540-104439,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_59a5374d5c8f5b0d,session19/Camera-2024-07-09-111741-111806,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_4fc9a3a7a6134c11,session19/Camera-2024-07-09-134253-134210,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_bd09b4f4ad11233e,session19/Camera-2024-07-09-142938-142853,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_942f2671ba5c0960,session19/Camera-2024-07-09-151245-151110,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e931dec5a67d4338,session19/Camera-2024-07-10-134814-134720,1,False,uncertain,"['neighbor_sensitivity', 'partition_sensitivity']"
rec_1f9d07fe85c97946,session19/Camera-2024-07-10-142319-142203,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5f8a4cacccb89720,session19/Camera-2024-07-10-150927-150804,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9a4d1c4bf07aae83,session19/Camera-2024-07-10-154722-154626,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_55f82e959ece5593,session19/Camera-2024-07-11-094209-094215,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_597b2dcc14ec25c3,session19/Camera-2024-07-11-103159-103100,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b51e9b3267374ebe,session19/Camera-2024-07-11-111326-111141,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d89fc612e0463b27,session19/Camera-2024-07-11-142837-142758,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5692e9e732b44300,session19/Camera-2024-07-11-154330-154400,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_cc0fe0a5cda341ba,session19/Camera-2024-07-11-161602-161527,1,True,1_sustained_voice_candidate,[]
rec_00d0529c9ec9fb82,session19/Camera-2024-07-16-134902-134937,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_22cb729ddf48f416,session19/Camera-2024-07-16-143113-143143,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_16fd739e440f3a17,session19/Camera-2024-07-16-152105-152147,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_77e5c0041f63e198,session19/Camera-2024-07-16-160716-160749,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7923951d510a0277,session19/Camera-2024-07-17-104338-104241,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c06124acfc33ca85,session19/Camera-2024-07-17-112836-112807,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_a471249e13dbceb6,session19/Camera-2024-07-19-143058-143036,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_294c5bbf90590f74,session19/Camera-2024-07-19-151039-150947,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_683d0bfdfc8da102,session19/Camera-2024-07-22-093331-093420,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_103243fcbc8a7807,session19/Camera-2024-07-22-103025-103101,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b8a5da5875a0dc1b,session19/Camera-2024-07-22-111042-111140,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b49bd614d3b57af6,session19/Camera-2024-07-22-132508-132549,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3ebe7416663ae17a,session19/Camera-2024-07-22-135929-140003,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a7340ab71e9cd283,session19/Camera-2024-07-22-143349-143428,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c28deb916001971d,session19/Camera-2024-07-22-155059-155140,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7ac400f44080cb78,session19/Camera-2024-07-24-095443-095420,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_bf3fac049ff7d0aa,session19/Camera-2024-07-24-103011-103000,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0f242f1e2bee0c7b,session19/Camera-2024-07-24-110700-110644,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c84ed9f2bbc5a907,session19/Camera-2024-07-24-114427-114339,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0a4f9ffa94ab32b8,session19/Camera-2024-07-25-155256-155217,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_481e08f249804c35,session19/Camera-2024-07-25-162817-162715,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_041d892eeb78287f,session19/Camera-2024-07-26-103222-103252,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_78867cef625eaa3f,session19/Camera-2024-07-29-135410-135329,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_18e0d29405319f7d,session19/Camera-2024-07-29-143941-143856,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_db2d92f0e4aa1c95,session19/Camera-2024-07-29-150955-150932,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8feba49cddf677e8,session19/Camera-2024-07-29-160525-160426,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_eece4fcb272e5dd9,session19/Camera-2024-07-29-163415-163339,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4deb6cac0bfe0dbf,session19/Camera-2024-07-30-110806-110844,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3267b8cd957d3c1e,session19/Camera-2024-07-30-114103-114135,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e23a7ed910da258d,session19/Camera-2024-07-30-123234-123305,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_cf7ee1e903c92886,session19/Camera-2024-07-30-154819-154923,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0cc320dc171489ff,session19/Camera-2024-07-30-161637-161715,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_036d043536de74b3,session19/Camera-2024-07-31-102814-102840,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_07ddcb48658028ef,session19/Camera-2024-07-31-110521-110601,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8a989725a9fc6cca,session19/Camera-2024-07-31-114456-114534,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_346ae668793b602b,session19/Camera-2024-07-31-135431-135505,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b10b63d11fbb4cf9,session19/Camera-2024-07-31-152258-152337,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a8f6318bb701f1c3,session19/Camera-2024-07-31-172208-172241,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f143b915567ec44b,session19/Camera-2024-08-08-153226-153307,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_250c5d82beafaf1f,session19/Camera-2024-10-14-135007-134930,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_eecf62698d34c130,session19/Camera-2024-10-14-143533-143358,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0f546cae3bbf9f98,session19/Camera-2024-10-14-151541-151421,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_21495512f3b8ad08,session19/Camera-2024-10-14-161029-160925,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_074cf817dd8cbf73,session19/Camera-2024-10-15-094459-094548,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5e1e1a1f94812dd4,session19/Camera-2024-10-15-102854-102945,1,True,1_sustained_voice_candidate,[]
rec_d5229ce28c8add0f,session19/Camera-2024-10-15-111253-111325,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d06475eae2470e33,session19/Camera-2024-10-21-103126-103143,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_4d3b6728232a06b4,session19/Camera-2024-10-21-112420-112230,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4b6e74a9a6e5a5a4,session19/Camera-2024-10-21-121606-121455,1,True,1_sustained_voice_candidate,[]
rec_047d52050f68d157,session19/Camera-2024-10-21-125749-125756,1,False,uncertain,"['neighbor_sensitivity', 'partition_sensitivity']"
rec_d982b92772d1d402,session19/Camera-2024-10-22-103728-103815,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_cdc1ea74313cc4ea,session19/Camera-2024-10-22-115558-115626,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e5e120033e7562ae,session19/Camera-2024-10-22-123739-123750,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d1db0aa86fc0fde1,session19/Camera-2024-10-22-153434-153503,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_bdcac720257c1d0c,session19/Camera-2024-10-22-165256-165322,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_92fef07b22a9f672,session19/Camera-2024-10-22-173423-173423,1,True,1_sustained_voice_candidate,[]
rec_45ecbde6d2cd8a00,session19/Camera-2024-10-23-134159-134313,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7ba29fbd774503d7,session19/Camera-2024-10-23-143154-143223,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_03e30405556e83dc,session19/Camera-2024-10-23-151539-151613,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_19d65d898b51e366,session19/Camera-2024-10-23-155518-155524,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_79a209b286001da6,session21/Camera-2024-06-21-103121-103102,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8c57c2a70d9407dd,session21/Camera-2024-06-26-093649-093642,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_66e6cebe2c873771,session21/Camera-2024-06-26-105024-105025,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4e1cb7fcc32df6a7,session21/Camera-2024-06-26-122334-122317,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_10452b2a637e4484,session21/Camera-2024-06-26-151459-151413,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_deb68b449012e433,session21/Camera-2024-06-26-160214-160213,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_54ab1c2c2677d196,session21/Camera-2024-06-28-103912-104008,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_83b21e3fb0ba1297,session21/Camera-2024-06-28-112322-112419,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_480bfa47d9aa0e63,session21/Camera-2024-06-28-120152-120208,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f5cd2ffbcc668e27,session21/Camera-2024-06-28-153101-153104,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_1c822361460c9495,session21/Camera-2024-06-28-160651-160703,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a03caaf6d455db10,session21/Camera-2024-06-28-164549-164628,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_e029cadfdb121417,session21/Camera-2024-07-04-103805-103835,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_aeb4e7d0e7efc9c3,session21/Camera-2024-07-04-112307-112347,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2d6d8dcf9be69ceb,session21/Camera-2024-07-04-120006-120008,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_003a465162599bf0,session21/Camera-2024-07-08-120627-120613,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_257632411cf547f4,session21/Camera-2024-07-08-151240-151227,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c50b19a83b237d34,session21/Camera-2024-07-09-104540-104439,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_98cd9928add9d0f5,session21/Camera-2024-07-09-111741-111806,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_15730130b92c88d7,session21/Camera-2024-07-09-134253-134210,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_1110845be8dee658,session21/Camera-2024-07-09-142938-142853,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6a9da259216cba22,session21/Camera-2024-07-09-151245-151110,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c3c605d89c7e8c75,session21/Camera-2024-07-10-134814-134720,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c3b051996ef6607e,session21/Camera-2024-07-10-142319-142203,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_aa7bb0b94673e8f5,session21/Camera-2024-07-10-150927-150804,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_fa1acd00b04ac925,session21/Camera-2024-07-10-154722-154626,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d25d0bba360e01be,session21/Camera-2024-07-11-094209-094215,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c1f5ab5e4a9c43af,session21/Camera-2024-07-11-103159-103100,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ae7acb8242d0c994,session21/Camera-2024-07-11-111326-111141,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c31f7bedd493b1c7,session21/Camera-2024-07-11-120318-120232,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3f47dd15f16ed19c,session21/Camera-2024-07-11-134401-134311,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_bc53318bb2cf47f4,session21/Camera-2024-07-11-142837-142758,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_039ab5bd8c5de263,session21/Camera-2024-07-11-154330-154400,1,True,1_sustained_voice_candidate,[]
rec_18046354f942b306,session21/Camera-2024-07-11-161602-161527,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity', 'small_cluster']"
rec_a7eeae208f6299ad,session21/Camera-2024-07-16-134902-134937,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f00e3e14cd9ce02d,session21/Camera-2024-07-16-143113-143143,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_11cd9d7c0f080f16,session21/Camera-2024-07-16-152105-152147,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_dca6caf4c33814fa,session21/Camera-2024-07-16-160716-160749,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_684dd7f3eea53e7b,session21/Camera-2024-07-17-104338-104241,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
